32,2,0,-0.20980112254619598,-0.5273397564888,-0.09602726250886917
33,2,0,-0.22761178016662598,-0.7349982261657715,-0.15025265514850616
34,2,0,-0.20713743567466736,-0.7838553786277771,-0.17401456832885742
35,2,0,-0.24195681512355804,-0.7772570252418518,-0.17950290441513062
36,2,0,-0.2673146426677704,-0.7687954902648926,-0.18239358067512512
37,2,0,-0.2894320785999298,-0.7667405009269714,-0.18644733726978302
38,2,0,-0.2941921055316925,-0.7561057806015015,-0.18333138525485992
39,2,0,-0.29505395889282227,-0.7474473118782043,-0.18362481892108917
40,2,0,-0.2946432828903198,-0.7338583469390869,-0.18229782581329346
41,2,0,-0.2864318788051605,-0.739541232585907,-0.18716849386692047
42,2,0,-0.22740931808948517,-0.7232421636581421,-0.1858852356672287
43,2,0,-0.13643613457679749,-0.6192111372947693,-0.15488864481449127
47,2,0,0.601015567779541,-0.2515032887458801,-0.06684326380491257
48,2,0,0.9188373684883118,-0.1718679964542389,-0.09508414566516876
49,2,0,0.9231226444244385,-0.018129810690879822,-0.06611791253089905
50,2,0,0.9258522391319275,-0.012688331305980682,-0.06074732914566994
51,2,0,0.9326307773590088,-0.029123784974217415,-0.06607390940189362
52,2,0,0.938094973564148,-0.04696162790060043,-0.07256217300891876
53,2,0,0.9403364658355713,-0.05133439227938652,-0.07606595754623413
54,2,0,0.9414142966270447,-0.0483250692486763,-0.0770251452922821
55,2,0,0.9455813765525818,-0.03670943155884743,-0.0735018253326416
56,2,0,0.9466782212257385,-0.022888999432325363,-0.06959158182144165
57,2,0,0.9447743892669678,-0.009016793221235275,-0.07044639438390732
58,2,0,0.940199613571167,-0.008738747797906399,-0.07455268502235413
59,2,0,0.9398642182350159,-0.010693310759961605,-0.08565142750740051
60,2,0,0.6633623838424683,0.0825449526309967,-0.023373540490865707
61,2,0,0.7723695039749146,0.1260940432548523,-0.01650298573076725
62,2,0,0.6685968041419983,0.0958193764090538,-0.017067188397049904
63,2,0,0.6019884347915649,0.08880464732646942,-0.02413880079984665
64,2,0,0.51369309425354,0.07618281245231628,-0.02583010494709015
84,1,0,0.4205457270145416,0.6953314542770386,0.041390884667634964
85,1,0,0.5589624047279358,0.7749430537223816,0.050264570862054825
86,1,0,0.5335681438446045,0.7118496298789978,0.04107901453971863
87,1,0,0.4666803181171417,0.6156133413314819,0.030120229348540306
88,1,0,0.380713552236557,0.5298061370849609,0.019120706245303154
89,1,0,0.31313323974609375,0.4687660038471222,0.011586474254727364
90,1,0,0.24884033203125,0.43487250804901123,0.0023700695019215345
90,4,0,0.12281899899244308,0.5035666823387146,0.031322579830884933
91,4,0,0.10795082151889801,0.5682370662689209,0.034076277166604996
92,1,0,0.18017449975013733,0.47421595454216003,-0.002726686652749777
92,4,0,0.09015412628650665,0.6194061040878296,0.03801479935646057
93,1,0,0.15787261724472046,0.5216182470321655,-0.00020943768322467804
93,4,0,0.06836529076099396,0.6675874590873718,0.04130764678120613
94,1,0,0.11615148186683655,0.569381594657898,0.004365416243672371
94,4,0,0.05087587982416153,0.7058769464492798,0.04594910144805908
95,1,0,0.09495203197002411,0.5841214656829834,0.007786338683217764
95,4,0,0.04658687487244606,0.7134262323379517,0.04322272539138794
96,1,0,0.09620536863803864,0.5720749497413635,0.008067402057349682
96,4,0,0.04759141057729721,0.6907650828361511,0.03728580102324486
97,1,0,0.10562772303819656,0.5690257549285889,0.007734490092843771
97,4,0,0.0519949272274971,0.6692298650741577,0.030581627041101456
98,1,0,0.11579179763793945,0.5843091011047363,0.00523407943546772
98,4,0,0.0491020642220974,0.6598242521286011,0.027848288416862488
99,1,0,0.11287606507539749,0.6041924357414246,0.003943609539419413
99,4,0,0.04275056719779968,0.6473793983459473,0.031084340065717697
100,1,0,0.0942121222615242,0.6038836240768433,0.0016426073852926493
100,4,0,0.0411313958466053,0.5696268677711487,0.028279416263103485
101,1,0,0.07752058655023575,0.5736280679702759,-0.00044500819058157504
102,1,0,0.0623236708343029,0.5047014355659485,-0.0011843575630337
116,1,0,-0.20425868034362793,0.7498241066932678,0.028932679444551468
117,1,0,-0.10310614109039307,0.7681223154067993,0.035303812474012375
118,1,0,-0.08231634646654129,0.7328870892524719,0.02772558480501175
119,1,0,-0.08753585070371628,0.6492385268211365,0.025270316749811172
120,6,0,-0.31134310364723206,-0.7011076807975769,0.027467763051390648
121,6,0,-0.3123713433742523,-0.6407679319381714,0.01250789687037468
122,6,0,-0.2953942120075226,-0.632559061050415,0.004954831674695015
123,6,0,-0.2294795960187912,-0.6607617735862732,-0.013599035330116749
124,6,0,-0.1885889619588852,-0.6289739608764648,-0.03168211504817009
125,6,0,-0.20874148607254028,-0.6199461817741394,-0.029160620644688606
126,6,0,-0.20590069890022278,-0.5948165655136108,-0.028549350798130035
127,1,0,-0.46651846170425415,0.35599881410598755,0.0323467031121254
127,6,0,-0.2006361186504364,-0.5792983174324036,-0.022890333086252213
128,1,0,-0.5829570889472961,0.4726511538028717,0.05242809280753136
